id,idmachine,orders,name,unit,idproduct,w3,m1,m3,y1,y2,y3,oh,create_date,create_by,update_date,update_by,number,no
,KI1-EM-TRF-0021,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0021,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0021,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0021,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0021,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0021,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0021,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0022,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0023,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0031,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0034,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-0035,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-1201,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3101,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3102,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3103,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3104,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3105,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3106,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3107,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Low Voltage Terminal (ขั้วต่อสายแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,High Voltage Terminal (ขั้วต่อสายแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Low voltage Bushing (ลูกถ้วยแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,High Voltage Bushing (ลูกถ้วยแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Arcing Horn (ล่อฟ้า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Off-Load Tap Changer (แท็ปปรับแรงดัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3108,,Upper Steel Clamp (เหล็กหนีบแกนเหล็กด้านบน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3109,,Low Voltage Winding  (ขดลวดแรงตํ่า),,,,,,,,,,,,,,,
,KI1-EM-TRF-3109,,High Voltage Winding  (ขดลวดแรงสูง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3109,,Corrugated Tank (ตัวถัง และครีบระบายความร้อน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3109,,Transformer Base  (ฐานหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3109,,Oil Level Gauge (เกจวัดระดับนํ้ามัน),,,,,,,,,,,,,,,
,KI1-EM-TRF-3109,,Lifting Eye (หูยกหม้อแปลง),,,,,,,,,,,,,,,
,KI1-EM-TRF-3109,,Pressure Relief Device (ท่อกันระเบิด),,,,,,,,,,,,,,,
